OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,SHAPEAREA,SHAPELEN
21600,2020,CA,CDF,BEU,JOHNSON,00003810,2020/08/04 00:00:00+00,2020/08/05 00:00:00+00,14,"Forest, woods or wildland fire (timber)
",40,39.91976166,1,1,,250837.106779175,2822.62352537191
21601,2020,CA,CDF,BEU,JULIUS,00002280,2020/05/17 00:00:00+00,2020/05/17 00:00:00+00,11,"	Grass fire",21.9,21.76851463,1,1,,135336.318762565,2165.33436765773
21602,2020,CA,CDF,BEU,METZ,00002404,2020/05/24 00:00:00+00,2020/05/24 00:00:00+00,2,"Brush or brush-and-grass mixture fire
",33,33.09180832,1,1,,207268.706124235,3239.20552421669
21603,2020,CA,CDF,BEU,RICO,00002986,2020/06/22 00:00:00+00,2020/06/23 00:00:00+00,11,"Grass fire
",11,338.1395874,1,1,,2094725.05241032,7785.79956101405
21605,2020,CA,CDF,BEU,VISTA,00002966,2020/06/21 00:00:00+00,2020/06/22 00:00:00+00,11,"Grass fire
",28,27.8021946,1,1,,176097.08858087,2666.98628311383
21606,2020,CA,CDF,BEU,STAGE,00002963,2020/06/21 00:00:00+00,2020/06/22 00:00:00+00,7,"Brush or brush-and-grass mixture fire
",51,51.16012573,1,1,,322586.08446619,3336.97262977106
21607,2020,CA,CDF,BEU,BITTERWATER,00002677,2020/06/07 00:00:00+00,2020/06/08 00:00:00+00,11,"Grass fire
",211,210.54364014,1,1,,1313615.3749148,6469.82106209437
21608,2020,CA,CDF,BEU,BITTER,00002847,2020/06/16 00:00:00+00,2020/06/20 00:00:00+00,10,"Brush or brush-and-grass mixture fire
",813,895.40441895,1,1,,5605739.70646668,12797.6740050066
21609,2020,CA,CDF,BEU,HUNTER,00002957,2020/06/21 00:00:00+00,2020/06/25 00:00:00+00,4,"Brush or brush-and-grass mixture fire
",195,194.55795288,1,1,,1201839.69190399,6820.75933016889
21610,2020,CA,CCO,VNC,HOLSER,00066767,2020/08/17 00:00:00+00,2020/08/22 00:00:00+00,14,,3000,2188.63354492,7,1,,13059172.3181321,19186.829430932
21611,2020,CA,CCO,VNC,LIME,00045754,2020/06/10 00:00:00+00,2020/06/17 00:00:00+00,14,,802,802.55371094,7,1,,4788548.07131795,13860.1064982686
21612,2020,CA,CCO,VNC,ELIZABETH,00045530,2020/06/10 00:00:00+00,2020/06/13 00:00:00+00,14,More confident sketch reference to AVL,,298.95968628,6,1,,1778128.54673175,6564.64020702961
21613,2020,CA,CCO,VNC,PERKIN,00102739,2020/12/08 00:00:00+00,2020/12/11 00:00:00+00,14,,50,39.82645416,7,1,,236398.920964335,2695.47456641246
21614,2020,CA,CCO,VNC,MEDIO,00070334,2020/08/28 00:00:00+00,2020/08/28 00:00:00+00,14,,10,16.06099701,7,1,,95454.105648105,1272.47214888437
21617,2020,CA,CDF,SCU,PARK,00004669,2020/07/04 00:00:00+00,2020/07/10 00:00:00+00,2,,,342.52133179,2,1,,2186240.56309016,7516.0446700779
21619,2020,CA,CDF,MVU,VOLCANO,00012575,2020/08/20 00:00:00+00,2020/08/22 00:00:00+00,9,,45,46.38860703,1,1,,270454.589677245,2163.21152725671
21620,2020,CA,CDF,MVU,BORDER 7,00008316,2020/06/11 00:00:00+00,2020/06/13 00:00:00+00,14,,90,70.65142059,1,1,,403717.045414575,2918.53237969221
21621,2020,CA,CDF,MVU,SKYLINE 3,00008307,2020/06/11 00:00:00+00,2020/06/14 00:00:00+00,14,,100,79.95433044,1,1,,458460.930099805,4983.22669018349
21622,2020,CA,CDF,MVU,WILLOWS,00019271,2020/12/02 00:00:00+00,2020/12/03 00:00:00+00,14,,,58.15113831,1,1,,333622.338603665,4342.90269666429
21623,2020,CA,CDF,MVU,BORDER 11,00011169,2020/07/28 00:00:00+00,2020/07/30 00:00:00+00,14,,90,59.76927567,1,1,,341525.93878957,4060.84130395772
21624,2020,CA,CDF,RRU,AIRPORT,00154602,2020/12/01 00:00:00+00,2020/12/13 00:00:00+00,14,,1087,1085.70007324,2,1,,6394320.5915473,21111.0757464788
21626,2020,CA,CDF,RRU,CASINO,00088099,2020/07/13 00:00:00+00,2020/07/13 00:00:00+00,7,,88,91.57900238,7,1,,534893.191134235,3965.86275362063
21627,2020,CA,CDF,RRU,INDIAN,00079585,2020/06/30 00:00:00+00,2020/06/30 00:00:00+00,14,,59,59.73151779,1,1,,349042.76308877,3773.59935199295
21628,2020,CA,CDF,RRU,SANDERSON,00160421,2020/12/13 00:00:00+00,2020/12/14 00:00:00+00,4,,1954,1954.65148926,7,1,,11511422.7613439,19690.7828535296
21629,2020,CA,CDF,RRU,SIERRA,00071265,2020/06/08 00:00:00+00,2020/06/08 00:00:00+00,8,,,39.05026245,1,1,,229655.7005342,6088.60631302779
21630,2020,CA,CDF,RRU,SKYLINE,00102838,2020/08/03 00:00:00+00,2020/08/16 00:00:00+00,14,,30,47.93213654,1,1,,281870.68807555,3076.17795093276
21631,2020,CA,CDF,RRU,TRIPP,00085986,2020/07/09 00:00:00+00,2020/07/09 00:00:00+00,14,,30,29.49193382,1,1,,172265.745289095,2363.19309439997
21632,2020,CA,CDF,RRU,WATER,00097597,2020/08/02 00:00:00+00,2020/08/02 00:00:00+00,14,,60,36.02037811,7,1,,212564.475541235,3032.66853725981
21633,2020,CA,CCO,LAC,EQUESTRIAN,00167541,2020/06/08 00:00:00+00,2020/06/09 00:00:00+00,11,,85,83.61876678,1,1,,499137.72458479,3815.29825199399
21635,2020,CA,CCO,LAC,SOLEDAD,00197926,2020/07/05 00:00:00+00,2020/07/07 00:00:00+00,9,,1525.3,1525.53552246,1,1,,9101965.33712365,23117.5582573881
21636,2020,CA,CCO,LAC,RIDGE,00222638,2020/07/27 00:00:00+00,2020/07/28 00:00:00+00,14,IRWIN ID BE918A6A-BC2E-4306-B328-0EE1D9CDC9BA,320,320.83929443,7,1,,1928676.70303585,12353.965925599
21637,2020,CA,CCO,LAC,CASTAIC,00228163,2020/08/01 00:00:00+00,2020/08/01 00:00:00+00,14,,178,178.31156921,1,1,,1066001.35223005,6079.35151358733
21639,2020,CA,CCO,LAC,WEST,00181840,2020/06/21 00:00:00+00,2020/06/21 00:00:00+00,14,,47,46.83757401,1,1,,281528.85869285,2371.90873966243
21640,2020,CA,CCO,LAC,3 POINTS,00198047,2020/07/05 00:00:00+00,2020/07/05 00:00:00+00,14,,14,11.78608799,1,1,,70801.624155685,1043.0624991533
21643,2020,CA,CCO,LAC,JOHNSON,00259152,2020/08/28 00:00:00+00,2020/08/29 00:00:00+00,10,,290,291.94924927,1,1,,1750755.32212838,7290.87199217135
21644,2020,CA,CCO,LAC,QUAIL,00306071,2020/10/09 00:00:00+00,2020/10/09 00:00:00+00,5,,13,12.85847282,1,1,,77284.21890365,1617.63837654143
21645,2020,CA,CCO,LAC,RAYBURN,00252458,2020/08/22 00:00:00+00,2020/08/22 00:00:00+00,14,,12.14,12.39058208,1,1,,74128.74636011,1417.42955084438
21646,2020,CA,CCO,LAC,ACTON,00293564,2020/09/28 00:00:00+00,2020/09/28 00:00:00+00,9,,2.51,13.84105396,1,1,,82643.695913755,1485.44842318283
21647,2020,CA,CCO,LAC,SAN DIMAS,00355402,2020/11/06 00:00:00+00,2020/11/06 00:00:00+00,7,,132,128.17082214,7,1,,759180.56088612,3681.2580247186
21648,2020,CA,CDF,BEU,AIRLINE,00006361,2020/12/25 00:00:00+00,2020/12/25 00:00:00+00,7,"Brush or brush-and-grass mixture fire
",62,62.40782928,1,1,,388882.112229365,5360.40790457015
21649,2020,CA,CDF,LNU,HILL,00011673,2020/07/24 00:00:00+00,2020/07/24 00:00:00+00,10,Matt Maxwell,140,139.12950134,6,1,,934300.163228425,4013.69616507793
21650,2020,CA,CDF,LNU,BRIM,00011354,2020/07/19 00:00:00+00,2020/07/19 00:00:00+00,9,Dennis Lange,21,21.9246006,6,1,,147766.675837985,2296.01738969672
21651,2020,CA,CDF,LNU,SITES,00012277,2020/08/02 00:00:00+00,2020/08/02 00:00:00+00,14,Jason Brown,,569.5133667,1,1,,3854750.7323815,8133.10536119741
21652,2020,CA,CDF,LNU,POPE,00017668,2020/10/23 00:00:00+00,2020/10/23 00:00:00+00,10,Marc Hottendorf,61,64.28314972,6,1,,426249.76961176,3286.32629716689
21653,2020,CA,CDF,LNU,LYONS,00016978,2020/10/13 00:00:00+00,2020/10/13 00:00:00+00,10,Steve Hansen,25,25.58551025,6,1,,172188.11622457,2419.23386339419
21654,2020,CA,CDF,LNU,SALT,00016501,2020/10/05 00:00:00+00,2020/10/05 00:00:00+00,10,Carrie Pell,,86.66374969,6,1,,576695.60302657,4835.89632301988
21655,2020,CA,CDF,LNU,CATHOLIC,00014325,2020/09/01 00:00:00+00,2020/09/01 00:00:00+00,10,Rion Allbaugh,22,22.23491859,6,1,,149261.95429451,1451.68020997334
21656,2020,CA,CDF,LNU,URSULINE,00015761,2020/09/21 00:00:00+00,2020/09/21 00:00:00+00,2,Brion Borba,11,11.93183613,6,1,,78948.84635394,1614.56973555935
21657,2020,CA,CDF,LNU,SIERRA,00007631,2020/05/24 00:00:00+00,2020/05/24 00:00:00+00,10,Scott Weese,17,17.90480614,6,1,,117854.626951175,1821.15477228573
21658,2020,CA,CDF,LNU,STAGE,00015702,2020/09/23 00:00:00+00,2020/09/23 00:00:00+00,11,Scott Weese,26,26.56781578,6,1,,174493.502226905,2879.02170806599
21659,2020,CA,CDF,LNU,INDIAN,00014015,2020/08/26 00:00:00+00,2020/08/26 00:00:00+00,14,John Wilson,20,20.42734337,1,1,,137415.947142755,2058.55238679772
21660,2020,CA,CDF,LNU,KIRKLAND,00011819,2020/07/27 00:00:00+00,2020/07/27 00:00:00+00,11,Kole Oliver,21,21.10396957,6,1,,138551.089586755,1836.36067023301
21661,2020,CA,CDF,LNU,PARISH,00009816,2020/06/27 00:00:00+00,2020/06/27 00:00:00+00,14,Jordan Haley,,57.63134766,6,1,,377416.714675685,3209.25136076411
21662,2020,CA,CDF,LNU,CACHE,00010508,2020/07/06 00:00:00+00,2020/07/06 00:00:00+00,4,Zach Cartee,44,44.79775238,6,1,,298307.84066484,2862.17747320451
21663,2020,CA,CDF,LNU,MOUNTAIN,00009134,2020/06/17 00:00:00+00,2020/06/17 00:00:00+00,11,Shannon Tompson,28,28.20185661,6,1,,185579.564551395,2577.97804934942
21664,2020,CA,CDF,LNU,MEYERS,00013481,2020/08/17 00:00:00+00,2020/09/02 00:00:00+00,1,Part of the LNU LIGHTNING COMPLEX,,2360.25146484,7,1,,15621426.321686,22388.5020060167
21668,2020,CA,CDF,LNU,QUAIL,00008419,2020/06/06 00:00:00+00,2020/06/18 00:00:00+00,14,J. Baldwin,1837,1840.99975586,7,1,,12174059.3285215,16855.2395454375
21669,2020,CA,CDF,LNU,LAKEVILLE,00008347,2020/06/05 00:00:00+00,2020/06/05 00:00:00+00,2,Brandon Bertolino,141,159.6804657,6,1,,1048803.68014726,4456.87791628269
21670,2020,CA,CDF,LNU,DUNFIELD,00004174,2020/03/13 00:00:00+00,2020/03/13 00:00:00+00,5,Robert Tooker,19,21.91274261,6,1,,150780.498731585,1856.85693245415
21671,2020,CA,CDF,LNU,SPANISH,00007631,2020/05/24 00:00:00+00,2020/05/24 00:00:00+00,2,Brandon Bertolino,19,17.29440689,6,1,,115108.80803013,1342.05006595422
21672,2020,CA,CCO,MRN,DEVILS GULCH,00002033,2020/08/16 00:00:00+00,2020/08/16 00:00:00+00,1,,17.2,16.94518471,1,1,,110702.99065,2153.50282066674
21673,2020,CA,DOD,MCP,INDIA,00001474,2020/06/09 00:00:00+00,2020/06/14 00:00:00+00,9,,1100,959.28210449,8,1,,5579077.51517631,15945.7034434538
21674,2020,CA,USF,INF,IRIS,00001585,2020/07/21 00:00:00+00,2020/08/04 00:00:00+00,1,2F06765D-5AE8-4BD0-AD8D-CACC59631D84,120,124.99826813,8,1,,805416.40636575,10749.2026996525
21675,2020,CA,USF,MDF,DALTON ,00000498,2020/07/23 00:00:00+00,2020/08/15 00:00:00+00,1,9F9E1BE4-BE1A-4A44-AE9B-D38B9F4364C2,1367,1367.07836914,3,1,,9939544.86099645,23649.3972105377
21676,2020,CA,USF,MDF,ALLEN,00000470,2020/07/21 00:00:00+00,2020/08/27 00:00:00+00,1,A7920665-A4BB-47FA-871C-976D3213AB40,1035,1034.79492188,3,1,,7439245.4776589,19543.3077463494
21677,2020,CA,USF,INF,BEACH,00002140,2020/08/16 00:00:00+00,2020/08/27 00:00:00+00,1,61092DF2-2505-4B5D-8CC5-D1896138C918,3780,3668.42895508,7,1,,23903367.5145031,33018.5212439841
21681,2020,CA,USF,KNF,FOX,00007241,2020/09/14 00:00:00+00,2020/09/28 00:00:00+00,4,C0DD9C3E-2CC6-486F-BA0B-2384310B0DF0,2188,2027.55383301,3,1,,14524107.9607057,35565.757507778
21682,2020,CA,USF,SQF,SHOTGUN,00002543,2020/08/19 00:00:00+00,2021/01/04 00:00:00+00,1,74F9525D-3F74-4353-87F1-94C819988153,841,840.85064697,3,1,,5256307.87243077,23325.4713102213
21685,2020,CA,USF,ENF,FORK,00027219,2020/09/08 00:00:00+00,2020/11/08 00:00:00+00,14,D1A5A79C-0354-4C70-83EA-9A0F37488850,1673,1668.45019531,7,1,,11191288.7619659,27875.0337976376
21686,2020,CA,USF,LPF,COLEMAN,00003161,2020/10/18 00:00:00+00,2020/11/15 00:00:00+00,14,DB0B9472-74B9-4D89-8E78-A792C26FE4F2,574,562.91381836,8,1,,3497453.66323534,14566.2435184639
21687,2020,CA,USF,ENF,POINT,00032344,2020/10/26 00:00:00+00,2020/11/05 00:00:00+00,14,B58493C4-C2CA-495A-BCC7-1552EDE5632C,99,93.22421265,8,1,,625576.954371565,5586.63644557121
21690,2020,CA,USF,SHF,BALD,00001124,2020/07/28 00:00:00+00,2020/08/01 00:00:00+00,1,7CDE526C-9BA8-4661-B0E6-E2387CA3B631,18,17.92409706,6,1,,127838.6546974,1380.62054762254
21691,2020,CA,USF,SHF,BRIDGE,00001116,2020/07/27 00:00:00+00,2020/07/28 00:00:00+00,1,E8AC96E1-CEDD-4227-A969-EE0860404C8A,15,14.58706284,6,1,,103093.44555454,1611.80841863847
21692,2020,CA,USF,PNF,IRON,00001284,2020/08/17 00:00:00+00,2020/08/22 00:00:00+00,1,CE885535-6801-4E85-BDB2-FB9FFE8AA4BB,45,37.90357971,7,1,,262137.00348552,2710.7408853208
21693,2020,CA,USF,SNF,BULLFROG,00001402,2020/09/08 00:00:00+00,2020/11/09 00:00:00+00,14,0DF1645C-5A67-4734-89A6-172330D04945,1185,654.63983154,7,1,,4175193.86125564,10191.6384606477
21694,2020,CA,USF,SHF,FLAT,00000910,2020/06/30 00:00:00+00,2020/08/22 00:00:00+00,10,77C123FA-8E93-4B06-A946-5B97840748E4,62,62.04057312,7,1,,438504.77510001,4750.31909226813
21696,2020,CA,USF,PNF,DAVIS 3,00001529,2020/09/09 00:00:00+00,2020/09/09 00:00:00+00,7,89084B92-9F95-4DA8-BC63-60272876A7DD,11.1,11.43486118,1,1,,78674.254870295,1866.90767195687
21697,2020,CA,USF,SHF,SPRING,00001270,2020/08/17 00:00:00+00,2020/08/27 00:00:00+00,1,D9DBC051-7C60-4358-9E97-95416B68505E,230,228.83436584,6,1,,1601273.64252313,5181.59324177591
21698,2020,CA,USF,SHF,PINE,00001120,2020/07/28 00:00:00+00,2020/07/30 00:00:00+00,1,082F5C5D-4474-4F48-BB68-6C7CC61EDE68,11.5,11.31372356,7,1,,80661.51055001,1486.61816908903
21699,2020,CA,USF,PNF,FEATHER,00001217,2020/08/13 00:00:00+00,2020/08/17 00:00:00+00,2,725CB3C8-884B-4891-B4B7-10E50A7D488B,39,39.70483017,1,1,,271903.385067205,5203.51892827039
21700,2020,CA,BIA,HIA,MP 21,00000046,2020/07/20 00:00:00+00,,14,B50613CA-5644-4EED-B93B-64750EDB90C6,100,93.04840088,8,1,,665133.02956604,6223.19517535915
21701,2020,CA,USF,MNF,ROCKWELL,00000746,2020/08/16 00:00:00+00,,14,10DCCB0C-1277-4541-93AD-44655DAB65C5,850,1438.91809082,8,1,,9844396.27687684,12473.2655645653
21702,2020,CA,USF,SHF,GIBSON,00001029,2020/07/19 00:00:00+00,2020/07/20 00:00:00+00,9,833D5E28-A09F-40AE-AEE3-736DC278B503,42,41.67091751,8,1,,296706.394132175,3394.08227206589
21703,2020,CA,USF,SHF,HOBO,00001376,2020/09/01 00:00:00+00,2020/09/10 00:00:00+00,11,772CF11E-1F1E-4388-8F2A-17FB5ACA53EA,413,413.52508545,8,1,,2926304.90869135,10122.1959121153
21704,2020,CA,USF,SHF,HARRIS,00000545,2020/05/11 00:00:00+00,2020/05/11 00:00:00+00,2,FE860B69-5999-408E-A3AC-4D48908C0C5A,10.5,10.61656857,6,1,,76484.984449995,1092.24649005379
21705,2020,CA,USF,STF,QUARTER,00000970,2020/06/20 00:00:00+00,2020/07/02 00:00:00+00,14,2B11FA90-FC28-4EFA-A3AB-2856032B3993,9.7,11.58481979,1,1,,75798.237437995,2009.12333860724
21706,2020,CA,USF,PNF,ADAMS,00000976,2020/07/26 00:00:00+00,2020/07/31 00:00:00+00,1,2CC6120E-41E4-4BB6-817A-F99205B1ECB0,918,901.67279053,2,1,,6213201.72239982,14572.3653122405
21708,2020,CA,BIA,HIA,JONES POINT,00000068,2020/08/08 00:00:00+00,,14,FC923CED-350C-452D-BC52-A87144539282,137,136.59281921,8,1,,972429.70563386,6422.52573767421
21709,2020,CA,USF,PNF,COPPER,00001331,2020/08/18 00:00:00+00,2020/08/22 00:00:00+00,1,0A58B53E-6401-419C-9AB7-EA18B822EF02,50,54.70824432,7,1,,379644.04733169,4405.75499743704
21710,2020,CA,USF,PNF,BIRD,00000895,2020/07/21 00:00:00+00,2020/07/23 00:00:00+00,1,4841CD0B-D1AE-4489-9C20-B49126D14716,25,25.04811287,1,1,,173300.697310075,2078.42295438805
21711,2020,CA,USF,SHF,BROCK,00000699,2020/06/04 00:00:00+00,2020/06/06 00:00:00+00,1,97F7909D-6756-4112-9CA8-13C9B1382429,15,14.98823071,6,1,,106066.838436295,1875.80885942633
21712,2020,CA,USF,MNF,BASEBALL,00000144,2020/02/25 00:00:00+00,2020/03/03 00:00:00+00,18,F5F75E09-2582-4A05-99C2-E8395888D091,211,215.5255127,8,1,,1477447.49044998,7197.50481935019
21713,2020,CA,USF,LPF,RIDGE,00001476,2020/06/17 00:00:00+00,2020/06/20 00:00:00+00,10,10FF2369-996F-44CB-99DB-C0D44476E4EE,83,82.7130127,7,1,,511365.79853044,4049.04263830317
21714,2020,CA,USF,STF,BELL,00001581,2020/07/28 00:00:00+00,,1,E943F585-FBCE-4DD4-97FA-743E3198FCDA,49.5,44.90060043,1,1,,294576.700820705,6226.61187716864
21715,2020,CA,USF,BDF,BROOK,00011349,2020/07/29 00:00:00+00,2020/08/01 00:00:00+00,9,230AFFAE-11AA-4B20-898B-E826A1A379EF,185,183.21282959,8,1,,1088039.60734086,7953.74230626562
21717,2020,CA,USF,ANF,RANCH2,00003289,2020/08/13 00:00:00+00,2020/10/01 00:00:00+00,14,D3F5D9A5-75C8-4650-87CD-9C3E1051802D LACO # 241258,4237,4119.20458984,7,1,,24427703.4634201,36629.8506997743
21719,2020,CA,USF,ANF,MARTINDALE,00003943,2020/09/28 00:00:00+00,2020/09/29 00:00:00+00,14,659B5A6A-A82D-45BF-979A-28A483CD36DB,230,233.34526062,3,1,,1395509.28664813,6201.77762495311
21720,2020,CA,USF,BDF,MOUNT R,00009765,2020/07/03 00:00:00+00,2020/07/06 00:00:00+00,2,84B83EB3-38A8-42D7-A833-1C1770ADC57E,63,61.77012634,1,1,,366166.036204605,5096.23288234196
21721,2020,CA,USF,BDF,ADOBE,00006566,2020/05/07 00:00:00+00,2020/05/07 00:00:00+00,4,8AB1359D-E7B1-419C-A71F-481717A12B9E,15,15.18357849,8,1,,89918.672085615,1308.53025422691
21722,2020,CA,USF,BDF,KENWOOD,00011178,2020/07/26 00:00:00+00,2020/07/26 00:00:00+00,9,081A5BD5-13D9-4A82-9099-267FA45AB378,10,10.37326622,6,1,,61594.258135745,996.947081591256
21723,2020,CA,USF,BDF,EASTON,00010757,2020/07/20 00:00:00+00,2020/07/21 00:00:00+00,7,0DF5AB25-54C0-4204-8805-DD73CAB54D4C,56.8,56.79852295,8,1,,336392.471551485,4628.90889870784
21724,2020,CA,USF,ANF,LAGO,00001463,2020/05/09 00:00:00+00,2020/05/09 00:00:00+00,2,0CC0E78B-6446-4532-AECE-EDAE20845713,21.5,16.89021492,8,1,,101283.91465809,1364.39908963818
21725,2020,CA,NPS,MNP,BULL,00013423,2020/09/05 00:00:00+00,2020/09/05 00:00:00+00,10,AFC018BF-96ED-4018-AB90-77E625432EA7,14,14.08969212,8,1,,86008.022396595,2031.57510937963
21727,2020,CA,CDF,CNF,SOUTH MAIN,00000562,2020/03/06 00:00:00+00,,18,AB786D72-3C5C-4DC4-B8A8-6A39ED57B2A2,13,13.0080843,6,1,,76111.774631505,1663.42206613188
21728,2020,CA,USF,BDF,PITMAN,00020795,2020/12/26 00:00:00+00,2020/12/26 00:00:00+00,2,F1C60517-39A2-45E3-97CB-8A750626CF94,39.6,39.66626358,7,1,,235298.976408255,3027.9581614876
21729,2020,CA,USF,LPF,GIFFORD ,00001329,2020/06/08 00:00:00+00,2020/06/10 00:00:00+00,10,2DB299F1-751F-41CF-B4CE-E09D47EE3F67,16.8,16.80191994,7,1,,101776.98260659,2249.64929078864
21730,2020,CA,USF,SNF,HOG,00000593,2020/06/12 00:00:00+00,2020/06/18 00:00:00+00,14,3C6DF595-A065-459D-8642-4129FA14C7C5,533,527.48822021,6,1,,3342182.14191763,7973.11174545856
21731,2020,CA,USF,LNF,H - 8 WELL,00004096,2020/07/26 00:00:00+00,,1,83A7400A-E213-4516-8F36-B69BC6702B84,61,60.99066925,1,1,,430788.126680315,4679.54037264799
21732,2020,CA,USF,LNF,L-2 YELLOW,00004094,2020/07/26 00:00:00+00,,1,80E97B59-D139-4241-B294-D61665641A6A,14.9,14.90405464,8,1,,103355.972762865,1563.04515160319
21733,2020,CA,USF,ANF,DAM,00003063,2020/07/30 00:00:00+00,2020/10/01 00:00:00+00,14,CA55F7D5-9C4C-4901-AFE4-6D8B24039E39 LACO #225728,,226.36584473,1,1,,1341769.25717762,5915.38582674342
21734,2020,CA,USF,MDF,FLAT,00000522,2020/07/25 00:00:00+00,2020/08/06 00:00:00+00,14,FBCCA218-1030-4BE3-B63D-1979A182AE68,14.77,13.647892,8,1,,99102.470392005,1682.47373211367
21735,2020,CA,USF,SNF,TRIMMER,00001160,2020/08/03 00:00:00+00,2020/09/01 00:00:00+00,14,C6C8DEA1-C739-4B3D-AB7A-5F691F282396,600,593.86480713,8,1,,3765339.02216315,10322.5348743455
21736,2020,CA,USF,TNF,BAKER,00000199,2020/03/03 00:00:00+00,2020/03/07 00:00:00+00,5,C5F7BC6B-1B48-472A-93AE-D4EBD66B324B,42,47.61831665,6,1,,323691.37935014,3530.69830881269
21737,2020,CA,BLM,CDD,TRAMWAY,00009569,2020/06/29 00:00:00+00,2020/06/29 00:00:00+00,2,1E11BA2D-D6BE-4401-8A81-6DE62D685D74,16,11.13794422,8,1,,65508.15530179,2049.90030455768
21739,2020,CA,CDF,RRU,OAKS,00071224,2020/06/08 00:00:00+00,,9,AE8BF765-14A3-4E98-9930-C0A0BC081A60,16.6,16.56991386,8,1,,97329.454922425,1567.89845930455
21740,2020,CA,USF,INF,PUMICE ,00001038,2020/06/15 00:00:00+00,2020/06/21 00:00:00+00,1,8E42BD34-55D1-4B19-BB9B-31E6A0942EE0,40,43.02669907,8,1,,277498.144163685,3403.53085224519
21741,2020,CA,USF,MNF,NAIL,00000539,2020/07/07 00:00:00+00,2020/07/10 00:00:00+00,14,CBD25C04-DEC0-49AA-9287-C7C293F265D6,15,14.59024239,8,1,,98873.720399865,1577.04139569105
21742,2020,CA,USF,KNF,LITTLE SODA,00005727,2020/07/28 00:00:00+00,,14,45235477-D720-496D-83F0-0471DDC3D4FB,,53.08944702,8,1,,388742.555617495,3858.94425291389
21744,2020,CA,USF,LNF,STUMP,00004290,2020/08/01 00:00:00+00,2020/08/11 00:00:00+00,14,2B665661-1531-42FB-A3A8-5C42DD87200C,684,325.41235352,8,1,,2269874.87500707,8490.00829749967
21746,2020,CA,USF,TNF,ANTELOPE,00000141,2020/02/17 00:00:00+00,2020/02/18 00:00:00+00,5,0B11F84F-5759-4B10-854E-5672B8415048,,101.76656342,8,1,,695930.95048499,4195.57608142484
21747,2020,CA,USF,SQF,FISH CREEK,00002565,2020/08/21 00:00:00+00,,1,116030E9-4A65-4E39-96F8-253BE5F2A6B3,29,29.7827034,8,1,,184664.908599965,2783.08918050284
21749,2020,CA,USF,LPF,33,00001105,2020/05/22 00:00:00+00,2020/05/24 00:00:00+00,2,DB2A6D4B-5216-4325-A86B-0469579E7AC2,33.62,33.66750336,1,1,,202790.224834995,3052.42860726469
21750,2020,CA,CCO,LAC,ELSMERE,00230295,2020/08/03 00:00:00+00,2020/08/03 00:00:00+00,14,57EB6874-9A95-46D5-B89F-44ECBBC1D67D,,159.20567322,8,1,,947991.44799456,8008.78857369136
21751,2020,CA,USF,SQF,MESA,00003783,2020/01/21 00:00:00+00,,14,31581784-9915-48C4-80E2-F9858381E414,,100.55493927,8,1,,617535.82700653,4212.91279396023
21752,2020,CA,USF,ANF,ROWHER,00002440,2020/07/01 00:00:00+00,2020/07/09 00:00:00+00,7,F847702C-2B8A-4AA7-9024-06DBB35415AF,648,648.1807251,7,1,,3876623.88425996,17177.2197756241
21753,2020,CA,USF,ANF,TEXAS,00003165,2020/08/06 00:00:00+00,2020/08/11 00:00:00+00,2,IRWIN ID 0A96B82F-798A-4368-B6BC-3296B209D7B1 ,210,209.95065308,3,1,,1253999.85411411,7050.44805899115
21754,2020,CA,USF,HTF,MURPHY,00030282,2020/06/15 00:00:00+00,2020/06/16 00:00:00+00,14,145D3D44-4910-4716-95C0-9029F541610E,13.26,12.08647346,1,1,,79680.17194828,2712.26919768953
21758,2020,CA,NPS,YNP,HORSE,00000089,2020/08/23 00:00:00+00,2020/11/19 00:00:00+00,1, ,30,30.19249535,1,2,,195135.92835011,5326.92023739836
21759,2020,CA,NPS,MNP,IVANPAH,00009202,2020/06/22 00:00:00+00,2020/06/26 00:00:00+00,8,Auto-generated by EGP-IRWIN,1088,1051.48547363,8,1,,6385724.91522029,12295.6386609961
21760,2020,CA,NPS,KNP,MORAINE,00000091,2020/08/21 00:00:00+00,2020/12/29 00:00:00+00,1, ,1316,1316.03771973,2,1,,8306597.40089544,15529.477408382
21761,2020,CA,NPS,YNP,NORTH WHIZZ DOME,00000092,2020/08/25 00:00:00+00,2020/11/19 00:00:00+00,1, ,,199.98231506,7,2,,1301046.36129107,5300.89643217665
21763,2020,CA,NPS,CNP,SCORPION,00001216,2020/05/31 00:00:00+00,2020/06/05 00:00:00+00,2, ,1395,1320.72827148,1,1,,7802740.03849984,28437.0637650171
21764,2020,CA,NPS,YNP,WOLF,00000075,2020/08/10 00:00:00+00,2020/11/19 00:00:00+00,1, ,2057,2057.29614258,7,2,,13386476.6432187,23606.2877261782
21765,2020,CA,NPS,RNP,WOODWARD,00012009,2020/08/18 00:00:00+00,2020/11/20 00:00:00+00,1, ,4929,4901.7265625,7,1,,32017438.8669224,38442.9932829008
